onset	duration	type	sample
1588521	n/a      	6	813323
1589250	n/a      	16	813696
1590273	n/a      	23	814220
1601982	n/a      	3	820215
1602625	n/a      	13	820544
1603652	n/a      	26	821070
1615211	n/a      	6	826988
1616025	n/a      	16	827405
1618748	n/a      	23	828799
1632775	n/a      	3	835981
1633217	n/a      	13	836207
1634244	n/a      	26	836733
1648656	n/a      	6	844112
1649344	n/a      	16	844464
1650373	n/a      	25	844991
1663234	n/a      	5	851576
1663758	n/a      	15	851844
1664787	n/a      	23	852371
1680164	n/a      	3	860244
1680656	n/a      	13	860496
1682885	n/a      	26	861637
1693992	n/a      	6	867324
1694760	n/a      	16	867717
1695777	n/a      	23	868238
1709639	n/a      	3	875335
1710096	n/a      	13	875569
1711127	n/a      	24	876097
1725535	n/a      	4	883474
1726045	n/a      	14	883735
1727072	n/a      	26	884261
1739598	n/a      	6	890674
1740262	n/a      	16	891014
1741281	n/a      	25	891536
1754859	n/a      	5	898488
1755492	n/a      	15	898812
1758783	n/a      	23	900497
1773275	n/a      	3	907917
1773975	n/a      	13	908275
1774996	n/a      	25	908798
1788838	n/a      	5	915885
1789420	n/a      	15	916183
1790441	n/a      	24	916706
1802232	n/a      	4	922743
1802939	n/a      	14	923105
1803971	n/a      	23	923633
1816811	n/a      	3	930207
1817293	n/a      	13	930454
1818314	n/a      	25	930977
1830539	n/a      	5	937236
1830963	n/a      	15	937453
